X,Y,fid,handle,block,etype,space,layer,olinetype,linetype,color,ocolor,color24,transparency,lweight,linewidth,ltscale,visible,thickness,ext,height,text,angle,widthscale,oblique,style,textgen,alignh,alignv,interlin,icon_url
35.511554581047,33.8875370811789,"111","17710","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"5015",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5110331606145,33.8877499343217,"112","17711","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"4939",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5110229839452,33.8876199983517,"113","17712","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"4940",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5110247958946,33.887464091937,"114","17713","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"4941",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5101564648906,33.886959372241,"115","17714","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"2628",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5120489219646,33.8894672176456,"116","17715","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"1507",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5118255755229,33.8894756290288,"117","17716","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"1181",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5116449791695,33.8896064164954,"118","17717","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"1803",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5116026431116,33.889391086196,"119","17718","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"1802",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
35.5115744048081,33.889526930418,"120","17719","-1","45","0",lot number,continuous,,"0,0,0,139","256","-1","0","-1",0,1,"1",0,"(3:0,0,1)",1,"1806",0.0117972222222222,1,0,ITALICT,"0","4","0",-1,
